returned_id,order_id,sales_id,order_status
2052,14662,2052,Delivered
2053,14662,2053,Delivered
2054,14662,2054,Delivered
2055,14693,2055,Delivered
2056,14693,2056,Delivered
2057,14695,2057,Delivered
2058,14726,2058,Delivered
2059,14727,2059,Delivered
2060,14727,2060,Delivered
2061,14755,2061,Delivered
2062,14755,2062,Delivered
2063,14756,2063,Delivered
2064,14784,2064,Delivered
2065,14785,2065,Delivered
2066,14785,2066,Delivered
2067,14789,2067,Delivered
2068,14789,2068,Delivered
2069,14791,2069,Delivered
2070,14819,2070,Delivered
2071,14819,2071,Delivered
2072,14820,2072,Returned
2073,14823,2073,Delivered
2074,14823,2074,Delivered
2075,14851,2075,Delivered
2076,14851,2076,Delivered
2077,14852,2077,Delivered
2078,14854,2078,Delivered
2079,14855,2079,Delivered
2080,14855,2080,Delivered
2081,14855,2081,Delivered
2082,14883,2082,Delivered
2083,14883,2083,Delivered
2084,14884,2084,Delivered
2085,14913,2085,Delivered
2086,14916,2086,Delivered
2087,14948,2087,Delivered
2088,14950,2088,Delivered
2089,14951,2089,Returned
2090,14951,2090,Returned
2091,14976,2091,Delivered
2092,14978,2092,Delivered
2093,14978,2093,Delivered
2094,14980,2094,Delivered
2095,14981,2095,Delivered
2096,14981,2096,Delivered
2097,14983,2097,Delivered
2098,14983,2098,Delivered
2099,15009,2099,Returned
2100,15009,2100,Returned
2101,15014,2101,Delivered
2102,15015,2102,Delivered
2103,15040,2103,Delivered
2104,15044,2104,Delivered
2105,15045,2105,Delivered
2106,15074,2106,Delivered
2107,15075,2107,Delivered
2108,15075,2108,Delivered
2109,15078,2109,Delivered
2110,15079,2110,Delivered
2111,15079,2111,Delivered
2112,15104,2112,Delivered
2113,15105,2113,Delivered
2114,15106,2114,Returned
2115,15106,2115,Returned
2116,15106,2116,Returned
2117,15108,2117,Delivered
2118,15109,2118,Delivered
2119,15109,2119,Delivered
2120,15109,2120,Delivered
2121,15109,2121,Delivered
2122,15109,2122,Delivered
2123,15111,2123,Delivered
2124,15139,2124,Delivered
2125,15139,2125,Delivered
2126,15142,2126,Delivered
2127,15170,2127,Delivered
2128,15202,2128,Returned
2129,15205,2129,Delivered
2130,15205,2130,Delivered
2131,15206,2131,Returned
2132,15234,2132,Delivered
2133,15234,2133,Delivered
2134,15236,2134,Delivered
2135,15236,2135,Delivered
2136,15264,2136,Delivered
2137,15264,2137,Delivered
2138,15270,2138,Delivered
2139,15271,2139,Delivered
2140,15271,2140,Delivered
2141,15296,2141,Delivered
2142,15300,2142,Delivered
2143,15303,2143,Returned
2144,15303,2144,Returned
2145,15329,2145,Delivered
2146,15332,2146,Delivered
2147,15335,2147,Delivered
2148,15397,2148,Delivered
2149,15397,2149,Delivered
2150,15397,2150,Delivered
2151,15399,2151,Delivered
2152,15399,2152,Delivered
2153,15399,2153,Delivered
2154,15425,2154,Delivered
2155,15428,2155,Delivered
2156,15428,2156,Delivered
2157,15462,2157,Delivered
2158,15463,2158,Delivered
2159,15491,2159,Delivered
2160,15524,2160,Delivered
2161,15591,2161,Delivered
2162,15616,2162,Delivered
2163,15616,2163,Delivered
2164,15618,2164,Delivered
2165,15618,2165,Delivered
2166,15618,2166,Delivered
2167,15619,2167,Delivered
2168,15619,2168,Delivered
2169,15621,2169,Delivered
2170,15621,2170,Delivered
2171,15622,2171,Delivered
2172,15622,2172,Delivered
2173,15651,2173,Delivered
2174,15651,2174,Delivered
2175,15651,2175,Delivered
2176,15654,2176,Delivered
2177,15654,2177,Delivered
2178,15687,2178,Delivered
2179,15712,2179,Returned
2180,15714,2180,Delivered
2181,15715,2181,Delivered
2182,15718,2182,Returned
2183,15718,2183,Returned
2184,15718,2184,Returned
2185,15719,2185,Delivered
2186,15744,2186,Delivered
2187,15751,2187,Delivered
2188,15751,2188,Delivered
2189,15778,2189,Returned
2190,15780,2190,Delivered
2191,15781,2191,Delivered
2192,15782,2192,Delivered
2193,15808,2193,Delivered
2194,15808,2194,Delivered
2195,15808,2195,Delivered
2196,15808,2196,Delivered
2197,15815,2197,Delivered
2198,15815,2198,Delivered
2199,15872,2199,Returned
2200,15872,2200,Returned
2201,15872,2201,Returned
2202,15878,2202,Delivered
2203,15904,2203,Returned
2204,15904,2204,Returned
2205,15906,2205,Delivered
2206,15907,2206,Delivered
2207,15907,2207,Delivered
2208,15907,2208,Delivered
2209,15937,2209,Delivered
2210,15937,2210,Delivered
2211,15941,2211,Delivered
2212,15971,2212,Delivered
2213,15972,2213,Delivered
2214,15972,2214,Delivered
2215,16005,2215,Delivered
2216,16032,2216,Delivered
2217,16036,2217,Delivered
2218,16036,2218,Delivered
2219,16036,2219,Delivered
2220,16036,2220,Delivered
2221,16039,2221,Delivered
2222,16065,2222,Delivered
2223,16065,2223,Delivered
2224,16096,2224,Delivered
2225,16098,2225,Delivered
2226,16098,2226,Delivered
2227,16100,2227,Delivered
2228,16102,2228,Delivered
2229,16103,2229,Delivered
2230,16103,2230,Delivered
2231,16128,2231,Delivered
2232,16132,2232,Delivered
2233,16133,2233,Delivered
2234,16133,2234,Delivered
2235,16134,2235,Returned
2236,16160,2236,Delivered
2237,16161,2237,Delivered
2238,16161,2238,Delivered
2239,16164,2239,Delivered
2240,16164,2240,Delivered
2241,16164,2241,Delivered
2242,16165,2242,Delivered
2243,16165,2243,Delivered
2244,16165,2244,Delivered
2245,16166,2245,Delivered
2246,16193,2246,Delivered
2247,16193,2247,Delivered
2248,16194,2248,Delivered
2249,16196,2249,Delivered
2250,16196,2250,Delivered
2251,16197,2251,Delivered
2252,16197,2252,Delivered
2253,16225,2253,Delivered
2254,16229,2254,Delivered
2255,16229,2255,Delivered
2256,16230,2256,Delivered
2257,16230,2257,Delivered
2258,16230,2258,Delivered
2259,16230,2259,Delivered
2260,16231,2260,Delivered
2261,16257,2261,Delivered
2262,16258,2262,Delivered
2263,16258,2263,Delivered
2264,16260,2264,Delivered
2265,16262,2265,Delivered
2266,16289,2266,Delivered
2267,16289,2267,Delivered
2268,16291,2268,Delivered
2269,16320,2269,Delivered
2270,16321,2270,Delivered
2271,16326,2271,Delivered
2272,16326,2272,Delivered
2273,16352,2273,Delivered
2274,16356,2274,Delivered
2275,16359,2275,Delivered
2276,16359,2276,Delivered
2277,16390,2277,Delivered
2278,16419,2278,Delivered
2279,16422,2279,Delivered
2280,16422,2280,Delivered
2281,16423,2281,Delivered
2282,16450,2282,Delivered
2283,16451,2283,Delivered
2284,16452,2284,Delivered
2285,16454,2285,Delivered
2286,16480,2286,Delivered
2287,16481,2287,Delivered
2288,16481,2288,Delivered
2289,16513,2289,Delivered
2290,16518,2290,Delivered
2291,16518,2291,Delivered
2292,16519,2292,Delivered
2293,16519,2293,Delivered
2294,16545,2294,Delivered
2295,16545,2295,Delivered
2296,16547,2296,Delivered
2297,16547,2297,Delivered
2298,16548,2298,Delivered
2299,16548,2299,Delivered
2300,16579,2300,Delivered
2301,16579,2301,Delivered
2302,16582,2302,Returned
2303,16610,2303,Delivered
2304,16612,2304,Delivered
2305,16612,2305,Delivered
2306,16613,2306,Delivered
2307,16640,2307,Delivered
2308,16641,2308,Returned
2309,16642,2309,Delivered
2310,16643,2310,Delivered
2311,16643,2311,Delivered
2312,16674,2312,Delivered
2313,16674,2313,Delivered
2314,16676,2314,Delivered
2315,16679,2315,Returned
2316,16706,2316,Delivered
2317,16706,2317,Delivered
2318,16706,2318,Delivered
2319,16709,2319,Delivered
2320,16710,2320,Delivered
2321,16711,2321,Delivered
2322,16737,2322,Delivered
2323,16741,2323,Delivered
2324,16768,2324,Delivered
2325,16770,2325,Delivered
2326,16771,2326,Delivered
2327,16772,2327,Delivered
2328,16775,2328,Delivered
2329,16802,2329,Delivered
2330,16802,2330,Delivered
2331,16804,2331,Delivered
2332,16804,2332,Delivered
2333,16805,2333,Delivered
2334,16805,2334,Delivered
2335,16806,2335,Delivered
2336,16806,2336,Delivered
2337,16807,2337,Delivered
2338,16807,2338,Delivered
2339,16834,2339,Delivered
2340,16834,2340,Delivered
2341,16837,2341,Delivered
2342,16864,2342,Returned
2343,16866,2343,Delivered
2344,16897,2344,Delivered
2345,16897,2345,Delivered
2346,16932,2346,Delivered
2347,16932,2347,Delivered
2348,16935,2348,Delivered
2349,16935,2349,Delivered
2350,16961,2350,Returned
2351,16961,2351,Returned
2352,16967,2352,Delivered
2353,16967,2353,Delivered
2354,16992,2354,Delivered
2355,16993,2355,Delivered
2356,16995,2356,Delivered
2357,16999,2357,Delivered
2358,17024,2358,Delivered
2359,17028,2359,Delivered
2360,17058,2360,Returned
2361,17061,2361,Delivered
2362,17090,2362,Delivered
2363,17090,2363,Delivered
2364,17091,2364,Delivered
2365,17093,2365,Delivered
2366,17124,2366,Delivered
2367,17152,2367,Delivered
2368,17155,2368,Returned
2369,17155,2369,Returned
2370,17157,2370,Delivered
2371,17186,2371,Delivered
2372,17186,2372,Delivered
2373,17187,2373,Delivered
2374,17216,2374,Delivered
2375,17218,2375,Delivered
2376,17249,2376,Delivered
2377,17251,2377,Delivered
2378,17252,2378,Delivered
2379,17252,2379,Delivered
2380,17253,2380,Delivered
2381,17255,2381,Returned
2382,17282,2382,Returned
2383,17283,2383,Delivered
2384,17286,2384,Delivered
2385,17287,2385,Delivered
2386,17287,2386,Delivered
2387,17287,2387,Delivered
2388,17312,2388,Delivered
2389,17312,2389,Delivered
2390,17313,2390,Returned
2391,17315,2391,Delivered
2392,17317,2392,Delivered
2393,17344,2393,Delivered
2394,17345,2394,Delivered
2395,17376,2395,Delivered
2396,17377,2396,Delivered
2397,17379,2397,Delivered
2398,17381,2398,Delivered
2399,17382,2399,Delivered
2400,17408,2400,Delivered
2401,17408,2401,Delivered
2402,17409,2402,Delivered
2403,17410,2403,Delivered
2404,17410,2404,Delivered
2405,17414,2405,Delivered
2406,17414,2406,Delivered
2407,17445,2407,Delivered
2408,17446,2408,Delivered
2409,17447,2409,Delivered
2410,17506,2410,Delivered
2411,17507,2411,Delivered
2412,17507,2412,Delivered
2413,17508,2413,Returned
2414,17510,2414,Delivered
2415,17539,2415,Delivered
2416,17539,2416,Delivered
2417,17542,2417,Delivered
2418,17543,2418,Delivered
2419,17543,2419,Delivered
2420,17543,2420,Delivered
2421,17568,2421,Delivered
2422,17571,2422,Delivered
2423,17571,2423,Delivered
2424,17573,2424,Delivered
2425,17573,2425,Delivered
2426,17632,2426,Delivered
2427,17634,2427,Delivered
2428,17636,2428,Delivered
2429,17666,2429,Delivered
2430,17666,2430,Delivered
2431,17668,2431,Returned
2432,17668,2432,Returned
2433,17668,2433,Returned
2434,17669,2434,Delivered
2435,17670,2435,Delivered
2436,17698,2436,Delivered
2437,17698,2437,Delivered
2438,17698,2438,Delivered
2439,17700,2439,Delivered
2440,17701,2440,Delivered
2441,17702,2441,Delivered
2442,17702,2442,Delivered
2443,17735,2443,Delivered
2444,17735,2444,Delivered
2445,17764,2445,Delivered
2446,17765,2446,Delivered
2447,17795,2447,Delivered
2448,17797,2448,Delivered
2449,17797,2449,Delivered
2450,17799,2450,Delivered
2451,17825,2451,Delivered
2452,17826,2452,Delivered
2453,17831,2453,Delivered
2454,17831,2454,Delivered
2455,17858,2455,Returned
2456,17858,2456,Returned
2457,17858,2457,Returned
2458,17859,2458,Delivered
2459,17860,2459,Delivered
2460,17862,2460,Delivered
2461,17862,2461,Delivered
2462,17924,2462,Delivered
2463,17926,2463,Delivered
2464,17927,2464,Delivered
2465,17952,2465,Delivered
2466,17953,2466,Delivered
2467,17953,2467,Delivered
2468,17953,2468,Delivered
2469,17956,2469,Delivered
2470,17956,2470,Delivered
2471,17958,2471,Delivered
2472,17959,2472,Delivered
2473,17959,2473,Delivered
2474,17985,2474,Returned
2475,17985,2475,Returned
2476,17986,2476,Delivered
2477,17988,2477,Returned
2478,18017,2478,Delivered
2479,18023,2479,Delivered
2480,18023,2480,Delivered
2481,18049,2481,Delivered
2482,18055,2482,Delivered
2483,18080,2483,Delivered
2484,18085,2484,Delivered
2485,18085,2485,Delivered
2486,18112,2486,Delivered
2487,18113,2487,Delivered
2488,18119,2488,Returned
2489,18144,2489,Delivered
2490,18144,2490,Delivered
2491,18144,2491,Delivered
2492,18145,2492,Delivered
2493,18145,2493,Delivered
2494,18147,2494,Delivered
2495,18147,2495,Delivered
2496,18178,2496,Delivered
2497,18178,2497,Delivered
2498,18179,2498,Delivered
2499,18179,2499,Delivered
2500,18179,2500,Delivered
2501,18182,2501,Delivered
2502,18182,2502,Delivered
2503,18182,2503,Delivered
2504,18208,2504,Delivered
2505,18208,2505,Delivered
2506,18210,2506,Delivered
2507,18210,2507,Delivered
2508,18213,2508,Delivered
2509,18215,2509,Returned
2510,18241,2510,Delivered
2511,18241,2511,Delivered
2512,18244,2512,Delivered
2513,18247,2513,Delivered
2514,18273,2514,Delivered
2515,18275,2515,Delivered
2516,18279,2516,Delivered
2517,18279,2517,Delivered
2518,18307,2518,Delivered
2519,18307,2519,Delivered
2520,18308,2520,Delivered
2521,18308,2521,Delivered
2522,18308,2522,Delivered
2523,18336,2523,Returned
2524,18340,2524,Delivered
2525,18340,2525,Delivered
2526,18341,2526,Delivered
2527,18368,2527,Delivered
2528,18368,2528,Delivered
2529,18368,2529,Delivered
2530,18370,2530,Delivered
2531,18371,2531,Delivered
2532,18373,2532,Delivered
2533,18374,2533,Delivered
2534,18375,2534,Delivered
2535,18400,2535,Delivered
2536,18402,2536,Delivered
2537,18402,2537,Delivered
2538,18405,2538,Delivered
2539,18405,2539,Delivered
2540,18432,2540,Delivered
2541,18432,2541,Delivered
2542,18432,2542,Delivered
2543,18432,2543,Delivered
2544,18464,2544,Delivered
2545,18464,2545,Delivered
2546,18464,2546,Delivered
2547,18464,2547,Delivered
2548,18465,2548,Delivered
2549,18466,2549,Delivered
2550,18466,2550,Delivered
2551,18471,2551,Delivered
2552,18471,2552,Delivered
2553,18471,2553,Delivered
2554,18496,2554,Returned
2555,18496,2555,Returned
2556,18500,2556,Delivered
2557,18500,2557,Delivered
2558,18500,2558,Delivered
2559,18503,2559,Delivered
2560,18503,2560,Delivered
2561,18528,2561,Delivered
2562,18528,2562,Delivered
2563,18530,2563,Delivered
2564,18530,2564,Delivered
2565,18531,2565,Delivered
2566,18532,2566,Delivered
2567,18532,2567,Delivered
2568,18533,2568,Returned
2569,18533,2569,Returned
2570,18534,2570,Delivered
2571,18561,2571,Delivered
2572,18562,2572,Delivered
2573,18592,2573,Delivered
2574,18593,2574,Returned
2575,18593,2575,Returned
2576,18595,2576,Delivered
2577,18595,2577,Delivered
2578,18596,2578,Delivered
2579,18596,2579,Delivered
2580,18597,2580,Delivered
2581,18598,2581,Delivered
2582,18598,2582,Delivered
2583,18627,2583,Delivered
2584,18661,2584,Returned
2585,18661,2585,Returned
2586,18688,2586,Delivered
2587,18688,2587,Delivered
2588,18688,2588,Delivered
2589,18689,2589,Returned
2590,18689,2590,Returned
2591,18723,2591,Delivered
2592,18753,2592,Returned
2593,18753,2593,Returned
2594,18754,2594,Delivered
2595,18754,2595,Delivered
2596,18757,2596,Delivered
2597,18757,2597,Delivered
2598,18757,2598,Delivered
2599,18758,2599,Delivered
2600,18788,2600,Delivered
2601,18789,2601,Delivered
2602,18790,2602,Delivered
2603,18816,2603,Delivered
2604,18819,2604,Delivered
2605,18822,2605,Returned
2606,18849,2606,Delivered
2607,18849,2607,Delivered
2608,18849,2608,Delivered
2609,18851,2609,Delivered
2610,18852,2610,Delivered
2611,18853,2611,Delivered
2612,18855,2612,Delivered
2613,18884,2613,Delivered
2614,18884,2614,Delivered
2615,18887,2615,Delivered
2616,18917,2616,Delivered
2617,18918,2617,Delivered
2618,18919,2618,Returned
2619,18945,2619,Delivered
2620,18946,2620,Delivered
2621,18950,2621,Delivered
2622,18951,2622,Delivered
2623,18951,2623,Delivered
2624,19010,2624,Returned
2625,19040,2625,Delivered
2626,19041,2626,Delivered
2627,19041,2627,Delivered
2628,19042,2628,Delivered
2629,19044,2629,Delivered
2630,19044,2630,Delivered
2631,19047,2631,Delivered
2632,19047,2632,Delivered
2633,19073,2633,Delivered
2634,19073,2634,Delivered
2635,19074,2635,Delivered
2636,19075,2636,Delivered
2637,19078,2637,Returned
2638,19104,2638,Delivered
2639,19105,2639,Delivered
2640,19105,2640,Delivered
2641,19111,2641,Delivered
2642,19136,2642,Delivered
2643,19138,2643,Returned
2644,19139,2644,Delivered
2645,19140,2645,Delivered
2646,19140,2646,Delivered
2647,19143,2647,Delivered
2648,19174,2648,Delivered
2649,19174,2649,Delivered
2650,19174,2650,Delivered
2651,19174,2651,Delivered
2652,19175,2652,Delivered
2653,19204,2653,Delivered
2654,19204,2654,Delivered
2655,19205,2655,Delivered
2656,19205,2656,Delivered
2657,19206,2657,Delivered
2658,19206,2658,Delivered
2659,19207,2659,Delivered
2660,19207,2660,Delivered
2661,19232,2661,Delivered
2662,19232,2662,Delivered
2663,19232,2663,Delivered
2664,19234,2664,Delivered
2665,19264,2665,Delivered
2666,19264,2666,Delivered
2667,19296,2667,Delivered
2668,19299,2668,Delivered
2669,19300,2669,Delivered
2670,19329,2670,Delivered
2671,19329,2671,Delivered
2672,19332,2672,Delivered
2673,19361,2673,Delivered
2674,19361,2674,Delivered
2675,19361,2675,Delivered
2676,19363,2676,Delivered
2677,19363,2677,Delivered
2678,19365,2678,Delivered
2679,19367,2679,Delivered
2680,19394,2680,Delivered
2681,19394,2681,Delivered
2682,19424,2682,Delivered
2683,19424,2683,Delivered
2684,19425,2684,Delivered
2685,19429,2685,Delivered
2686,19430,2686,Delivered
2687,19431,2687,Delivered
2688,19457,2688,Delivered
2689,19457,2689,Delivered
2690,19462,2690,Delivered
2691,19492,2691,Delivered
2692,19492,2692,Delivered
2693,19493,2693,Delivered
2694,19494,2694,Delivered
2695,19494,2695,Delivered
2696,19521,2696,Delivered
2697,19522,2697,Delivered
2698,19522,2698,Delivered
2699,19523,2699,Returned
2700,19524,2700,Delivered
2701,19555,2701,Delivered
2702,19555,2702,Delivered
2703,19556,2703,Delivered
2704,19556,2704,Delivered
2705,19556,2705,Delivered
2706,19557,2706,Delivered
2707,19557,2707,Delivered
2708,19558,2708,Delivered
2709,19559,2709,Delivered
2710,19559,2710,Delivered
2711,19559,2711,Delivered
2712,19584,2712,Delivered
2713,19586,2713,Delivered
2714,19616,2714,Returned
2715,19616,2715,Returned
2716,19617,2716,Delivered
2717,19617,2717,Delivered
2718,19621,2718,Delivered
2719,19621,2719,Delivered
2720,19649,2720,Delivered
2721,19649,2721,Delivered
2722,19652,2722,Delivered
2723,19652,2723,Delivered
2724,19653,2724,Delivered
2725,19654,2725,Delivered
2726,19655,2726,Delivered
2727,19686,2727,Delivered
2728,19686,2728,Delivered
2729,19687,2729,Delivered
2730,19687,2730,Delivered
2731,19716,2731,Delivered
2732,19718,2732,Returned
2733,19744,2733,Delivered
2734,19745,2734,Delivered
2735,19745,2735,Delivered
2736,19745,2736,Delivered
2737,19745,2737,Delivered
2738,19748,2738,Delivered
2739,19777,2739,Delivered
2740,19777,2740,Delivered
2741,19777,2741,Delivered
2742,19782,2742,Delivered
2743,19811,2743,Delivered
2744,19812,2744,Delivered
2745,19813,2745,Delivered
2746,19815,2746,Delivered
2747,19840,2747,Delivered
2748,19841,2748,Delivered
2749,19841,2749,Delivered
2750,19841,2750,Delivered
2751,19843,2751,Delivered
2752,19874,2752,Delivered
2753,19905,2753,Delivered
2754,19905,2754,Delivered
2755,19911,2755,Delivered
2756,19911,2756,Delivered
2757,19911,2757,Delivered
2758,19936,2758,Delivered
2759,19936,2759,Delivered
2760,19943,2760,Delivered
2761,19972,2761,Delivered
2762,19974,2762,Delivered
2763,19974,2763,Delivered
2764,19975,2764,Delivered
2765,20002,2765,Delivered
2766,20003,2766,Delivered
2767,20003,2767,Delivered
2768,20007,2768,Delivered
2769,20032,2769,Delivered
2770,20033,2770,Delivered
2771,20036,2771,Returned
2772,20036,2772,Returned
2773,20036,2773,Returned
2774,20036,2774,Returned
2775,20037,2775,Delivered
2776,20037,2776,Delivered
2777,20038,2777,Delivered
2778,20066,2778,Delivered
2779,20066,2779,Delivered
2780,20068,2780,Delivered
2781,20069,2781,Delivered
2782,20071,2782,Delivered
2783,20096,2783,Delivered
2784,20098,2784,Delivered
2785,20098,2785,Delivered
2786,20102,2786,Delivered
2787,20103,2787,Delivered
2788,20103,2788,Delivered
2789,20128,2789,Delivered
2790,20128,2790,Delivered
2791,20132,2791,Delivered
2792,20134,2792,Returned
2793,20134,2793,Returned
2794,20135,2794,Delivered
2795,20135,2795,Delivered
2796,20160,2796,Delivered
2797,20162,2797,Delivered
2798,20166,2798,Delivered
2799,20192,2799,Delivered
2800,20193,2800,Delivered
2801,20194,2801,Delivered
2802,20225,2802,Delivered
2803,20225,2803,Delivered
2804,20229,2804,Delivered
2805,20256,2805,Delivered
2806,20259,2806,Delivered
2807,20261,2807,Delivered
2808,20261,2808,Delivered
2809,20261,2809,Delivered
2810,20262,2810,Delivered
2811,20263,2811,Delivered
2812,20263,2812,Delivered
2813,20292,2813,Delivered
2814,20292,2814,Delivered
2815,20322,2815,Delivered
2816,20322,2816,Delivered
2817,20322,2817,Delivered
2818,20325,2818,Delivered
2819,20325,2819,Delivered
2820,20354,2820,Delivered
2821,20384,2821,Delivered
2822,20384,2822,Delivered
2823,20386,2823,Delivered
2824,20389,2824,Returned
2825,20389,2825,Returned
2826,20389,2826,Returned
2827,20390,2827,Delivered
2828,20390,2828,Delivered
2829,20422,2829,Delivered
2830,20422,2830,Delivered
2831,20448,2831,Delivered
2832,20449,2832,Delivered
2833,20450,2833,Delivered
2834,20451,2834,Delivered
2835,20451,2835,Delivered
2836,20451,2836,Delivered
2837,20453,2837,Returned
2838,20453,2838,Returned
2839,20455,2839,Delivered
2840,20480,2840,Returned
2841,20480,2841,Returned
2842,20482,2842,Delivered
2843,20482,2843,Delivered
2844,20484,2844,Delivered
2845,20486,2845,Returned
2846,20486,2846,Returned
2847,20513,2847,Delivered
2848,20517,2848,Delivered
2849,20518,2849,Delivered
2850,20518,2850,Delivered
2851,20519,2851,Delivered
2852,20545,2852,Delivered
2853,20545,2853,Delivered
2854,20545,2854,Delivered
2855,20549,2855,Delivered
2856,20577,2856,Delivered
2857,20579,2857,Delivered
2858,20614,2858,Delivered
2859,20615,2859,Delivered
2860,20642,2860,Delivered
2861,20642,2861,Delivered
2862,20646,2862,Delivered
2863,20674,2863,Delivered
2864,20676,2864,Delivered
2865,20679,2865,Delivered
2866,20704,2866,Returned
2867,20704,2867,Returned
2868,20704,2868,Returned
2869,20706,2869,Delivered
2870,20709,2870,Delivered
2871,20709,2871,Delivered
2872,20710,2872,Delivered
2873,20710,2873,Delivered
2874,20711,2874,Delivered
2875,20711,2875,Delivered
2876,20737,2876,Delivered
2877,20737,2877,Delivered
2878,20741,2878,Delivered
2879,20743,2879,Returned
2880,20773,2880,Delivered
2881,20804,2881,Delivered
2882,20805,2882,Delivered
2883,20805,2883,Delivered
2884,20805,2884,Delivered
2885,20805,2885,Delivered
2886,20807,2886,Delivered
2887,20807,2887,Delivered
2888,20832,2888,Delivered
2889,20832,2889,Delivered
2890,20838,2890,Delivered
2891,20838,2891,Delivered
2892,20864,2892,Returned
2893,20868,2893,Delivered
2894,20898,2894,Delivered
2895,20899,2895,Returned
2896,20900,2896,Delivered
2897,20903,2897,Delivered
2898,20932,2898,Delivered
2899,20933,2899,Delivered
2900,20934,2900,Returned
2901,20960,2901,Delivered
2902,20961,2902,Delivered
2903,20964,2903,Delivered
2904,20965,2904,Delivered
2905,20965,2905,Delivered
2906,20966,2906,Delivered
2907,20966,2907,Delivered
2908,20966,2908,Delivered
2909,20967,2909,Delivered
2910,20967,2910,Delivered
2911,20995,2911,Delivered
2912,21024,2912,Delivered
2913,21025,2913,Delivered
2914,21028,2914,Delivered
2915,21057,2915,Delivered
2916,21063,2916,Delivered
2917,21063,2917,Delivered
2918,21089,2918,Delivered
2919,21091,2919,Delivered
2920,21121,2920,Delivered
2921,21125,2921,Delivered
2922,21155,2922,Delivered
2923,21159,2923,Delivered
2924,21188,2924,Delivered
2925,21190,2925,Delivered
2926,21191,2926,Delivered
2927,21220,2927,Delivered
2928,21222,2928,Returned
2929,21222,2929,Returned
2930,21223,2930,Delivered
2931,21223,2931,Delivered
2932,21249,2932,Delivered
2933,21249,2933,Delivered
2934,21253,2934,Delivered
2935,21285,2935,Delivered
2936,21285,2936,Delivered
2937,21286,2937,Returned
2938,21314,2938,Delivered
2939,21314,2939,Delivered
2940,21314,2940,Delivered
2941,21318,2941,Delivered
2942,21319,2942,Delivered
2943,21319,2943,Delivered
2944,21319,2944,Delivered
2945,21344,2945,Delivered
2946,21344,2946,Delivered
2947,21344,2947,Delivered
2948,21346,2948,Returned
2949,21350,2949,Delivered
2950,21378,2950,Delivered
2951,21378,2951,Delivered
2952,21379,2952,Delivered
2953,21382,2953,Delivered
2954,21382,2954,Delivered
2955,21382,2955,Delivered
2956,21383,2956,Returned
2957,21410,2957,Delivered
2958,21412,2958,Delivered
2959,21412,2959,Delivered
2960,21414,2960,Delivered
2961,21414,2961,Delivered
2962,21414,2962,Delivered
2963,21414,2963,Delivered
2964,21442,2964,Delivered
2965,21442,2965,Delivered
2966,21444,2966,Delivered
2967,21445,2967,Delivered
2968,21445,2968,Delivered
2969,21447,2969,Delivered
2970,21475,2970,Delivered
2971,21475,2971,Delivered
2972,21477,2972,Delivered
2973,21477,2973,Delivered
2974,21478,2974,Delivered
2975,21478,2975,Delivered
2976,21479,2976,Delivered
2977,21505,2977,Delivered
2978,21509,2978,Delivered
2979,21510,2979,Delivered
2980,21538,2980,Delivered
2981,21539,2981,Delivered
2982,21539,2982,Delivered
2983,21541,2983,Delivered
2984,21542,2984,Delivered
2985,21542,2985,Delivered
2986,21572,2986,Delivered
2987,21573,2987,Delivered
2988,21573,2988,Delivered
2989,21573,2989,Delivered
2990,21574,2990,Delivered
2991,21600,2991,Delivered
2992,21601,2992,Delivered
2993,21602,2993,Delivered
2994,21604,2994,Delivered
2995,21605,2995,Delivered
2996,21605,2996,Delivered
2997,21606,2997,Delivered
2998,21606,2998,Delivered
2999,21607,2999,Delivered
3000,21633,3000,Delivered
3001,21634,3001,Delivered
3002,21634,3002,Delivered
3003,21635,3003,Delivered
3004,21636,3004,Delivered
3005,21636,3005,Delivered
3006,21636,3006,Delivered
3007,21638,3007,Delivered
3008,21639,3008,Delivered
3009,21639,3009,Delivered
3010,21639,3010,Delivered
3011,21639,3011,Delivered
3012,21665,3012,Delivered
3013,21670,3013,Delivered
3014,21671,3014,Delivered
3015,21696,3015,Delivered
3016,21702,3016,Delivered
3017,21703,3017,Delivered
3018,21703,3018,Delivered
3019,21703,3019,Delivered
3020,21729,3020,Returned
3021,21729,3021,Returned
3022,21731,3022,Delivered
3023,21735,3023,Delivered
3024,21735,3024,Delivered
3025,21760,3025,Delivered
3026,21763,3026,Delivered
3027,21766,3027,Delivered
3028,21766,3028,Delivered
3029,21792,3029,Delivered
3030,21795,3030,Delivered
3031,21795,3031,Delivered
3032,21796,3032,Delivered
3033,21796,3033,Delivered
3034,21796,3034,Delivered
3035,21796,3035,Delivered
3036,21799,3036,Delivered
3037,21824,3037,Returned
3038,21827,3038,Delivered
3039,21827,3039,Delivered
3040,21830,3040,Delivered
3041,21831,3041,Delivered
3042,21856,3042,Delivered
3043,21856,3043,Delivered
3044,21859,3044,Delivered
3045,21860,3045,Delivered
3046,21861,3046,Delivered
3047,21862,3047,Delivered
3048,21862,3048,Delivered
3049,21862,3049,Delivered
3050,21863,3050,Delivered
3051,21863,3051,Delivered
3052,21889,3052,Delivered
3053,21889,3053,Delivered
3054,21890,3054,Returned
3055,21890,3055,Returned
3056,21892,3056,Delivered
